antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric,antecedent_count,consequent_count
"frozenset({'problem solving', 'customer service', 'communication'})",frozenset({'teamwork'}),0.028011204481792718,0.17592592592592593,0.01455026455026455,0.5194444444444444,2.952631578947368,0.00962236746550472,1.7148362235067436,0.68037725962798,3,1
frozenset({'cash handling'}),frozenset({'communication'}),0.024431995020230315,0.2862589480236539,0.012682850918145036,0.5191082802547771,1.8134220217000256,0.005688973725534755,1.4842032471561104,0.45978996855693655,1,1
"frozenset({'flexibility', 'teamwork'})",frozenset({'customer service'}),0.019685652038593213,0.21763149704326176,0.010192966075319016,0.5177865612648221,2.3791894477567013,0.005908748151887237,1.62245271514799,0.5913294948284397,2,1
"frozenset({'time management', 'problemsolving'})","frozenset({'teamwork', 'communication'})",0.029178338001867414,0.10737628384687208,0.015017117958294428,0.5146666666666666,4.793113043478261,0.011884056454825938,1.8391972173484776,0.8151521078577328,2,2
"frozenset({'multitasking', 'communication'})",frozenset({'teamwork'}),0.02131963896669779,0.17592592592592593,0.010971055088702147,0.5145985401459854,2.9250864387245485,0.0072203778630793875,1.697716513505987,0.6724665040501878,2,1
"frozenset({'time management', 'communication'})",frozenset({'teamwork'}),0.06201369436663554,0.17592592592592593,0.03182384064737006,0.5131744040150564,2.9169913491382156,0.020914024045832327,1.6927500954562809,0.7006296528036232,2,1
frozenset({'reporting'}),frozenset({'communication'}),0.03081232492997199,0.2862589480236539,0.01579520697167756,0.5126262626262627,1.7907781264671723,0.006974903251060772,1.4644635056094977,0.4556223127082205,1,1
frozenset({'flexibility'}),frozenset({'communication'}),0.04061624649859944,0.2862589480236539,0.020774976657329598,0.5114942528735632,1.78682363085921,0.009148212661971104,1.4610699181633438,0.45899013094945174,1,1
"frozenset({'multitasking', 'communication'})",frozenset({'customer service'}),0.02131963896669779,0.21763149704326176,0.010893246187363835,0.5109489051094891,2.347770943320398,0.006253421242619537,1.5997684314190022,0.586569520477932,2,1
"frozenset({'sales', 'customer service', 'communication'})",frozenset({'teamwork'}),0.03353563647681295,0.17592592592592593,0.017117958294428883,0.5104408352668213,2.901453168885089,0.01121817039573031,1.6832982271370893,0.6780851344131272,3,1
"frozenset({'leadership', 'customer service', 'communication'})",frozenset({'teamwork'}),0.03649237472766884,0.17592592592592593,0.018596327419856833,0.5095948827292112,2.896644596566042,0.012176372606655833,1.6803945249597425,0.6795721763235264,3,1
"frozenset({'leadership', 'time management'})",frozenset({'customer service'}),0.02933395580454404,0.21763149704326176,0.014939309056956116,0.5092838196286472,2.3401200035278418,0.00855531634101232,1.5943401384577853,0.5899778724114897,2,1
"frozenset({'leadership', 'problem solving', 'communication'})",frozenset({'teamwork'}),0.027544351073762838,0.17592592592592593,0.014005602240896359,0.5084745762711865,2.890276538804639,0.00915983677421586,1.676564495530013,0.6725369392436124,3,1
"frozenset({'attention detail', 'communication'})",frozenset({'customer service'}),0.04894179894179894,0.21763149704326176,0.02482103952692188,0.507154213036566,2.3303346249359835,0.014169762555227854,1.5874509301928659,0.6002546204454986,2,1
frozenset({'budgeting'}),frozenset({'communication'}),0.035480859010270774,0.2862589480236539,0.017896047307812014,0.5043859649122807,1.761991960057796,0.00773933393255632,1.440114688943424,0.44836903910097226,1,1
"frozenset({'problemsolving', 'customer service'})","frozenset({'teamwork', 'communication'})",0.043106131341425456,0.10737628384687208,0.021708683473389355,0.5036101083032491,4.690142834719825,0.017080107278931906,1.7982310499957561,0.8222300330327338,2,2
frozenset({'nursing'}),frozenset({'patient care'}),0.06940553999377529,0.07679738562091504,0.03493619670090258,0.5033632286995515,6.554431829023947,0.02960603268177278,1.8589091016391508,0.9106345576569264,1,1
frozenset({'scheduling'}),frozenset({'communication'}),0.04925303454715219,0.2862589480236539,0.024743230625583566,0.5023696682464455,1.754948349090328,0.010644108769143096,1.4342796377810383,0.45246808635484176,1,1
"frozenset({'training', 'teamwork'})","frozenset({'leadership', 'communication'})",0.023109243697478993,0.08948023653906007,0.011593526299408652,0.5016835016835016,5.606640316205533,0.009525705707119449,1.8271916874858047,0.841076712131053,2,2
"frozenset({'time management', 'customer service'})",frozenset({'teamwork'}),0.04411764705882353,0.17592592592592593,0.02209772798008092,0.5008818342151675,2.8471177944862154,0.014336290071584188,1.651060070671378,0.6787107258938245,2,1
frozenset({'documentation'}),frozenset({'communication'}),0.044273264861500156,0.2862589480236539,0.022175536881419235,0.5008787346221442,1.7497400101559653,0.009501918656593599,1.429995276670919,0.44833581144100176,1,1
